,Province_State,Lat,Long_,date,confirmed,Population,deaths,Incidence_Rate,Mortality_Rate
321,Michigan,3655.6204674499986,-7070.080729440003,1/27/20,0,9986857.0,0,0.0,
322,Minnesota,3963.0251292199996,-8215.492913339998,1/27/20,0,5639632.0,0,0.0,
323,Mississippi,2689.00357846,-7350.949515640001,1/27/20,0,2976149.0,0,0.0,
324,Missouri,4460.9847262700005,-10729.940478620003,1/27/20,0,6626371.0,0,0.0,
325,Montana,2630.5827033899996,-6143.222113400001,1/27/20,0,1068778.0,0,0.0,
326,Nebraska,3842.9269300899973,-9210.62813682,1/27/20,0,1934408.0,0,0.0,
327,Nevada,667.3519446600001,-1998.5878900999996,1/27/20,0,3080156.0,0,0.0,
328,New Hampshire,434.78972876,-715.77656705,1/27/20,0,1359711.0,0,0.0,
329,New Jersey,846.0152591300001,-1567.07144401,1/27/20,0,8882190.0,0,0.0,
330,New Mexico,1140.1288462999999,-3494.2745445,1/27/20,0,2096829.0,0,0.0,
331,New York,2637.7373826599996,-4679.39936508,1/27/20,0,26161672.0,0,0.0,
332,North Carolina,3562.420971000001,-7950.109873960003,1/27/20,0,10488084.0,0,0.0,
333,North Dakota,2511.8558565800004,-5313.217852090001,1/27/20,0,762062.0,0,0.0,
334,Northern Mariana Islands,15.0979,145.6739,1/27/20,0,55144.0,0,0.0,
335,Ohio,3547.3389435400018,-7289.51590458,1/27/20,0,11689100.0,0,0.0,
336,Oklahoma,2733.6474108,-7488.35776672,1/27/20,0,3956971.0,0,0.0,
337,Oregon,1601.7264242899996,-4373.1691055,1/27/20,0,4217737.0,0,0.0,
338,Pennsylvania,2734.8112497699994,-5200.22629518,1/27/20,0,12801989.0,0,0.0,
339,Puerto Rico,1422.70343,-5179.780198999999,1/27/20,0,3754939.0,0,0.0,
340,Rhode Island,208.27571053,-357.32052549,1/27/20,0,1059361.0,0,0.0,
341,South Carolina,1562.0437180300005,-3725.2363858399995,1/27/20,0,5148714.0,0,0.0,
342,South Dakota,2921.9978651999995,-6554.50198811,1/27/20,0,884659.0,0,0.0,
343,Tennessee,3409.0847101599993,-8180.328683919998,1/27/20,0,6829174.0,0,0.0,
344,Texas,8041.803434339999,-25057.879425249983,1/27/20,0,28995881.0,0,0.0,
345,Utah,1388.55098628,-3904.519943400001,1/27/20,0,3205958.0,0,0.0,
346,Vermont,618.2329411800001,-1017.58132988,1/27/20,0,623989.0,0,0.0,
347,Virgin Islands,18.3358,-64.8963,1/27/20,0,107268.0,0,0.0,
348,Virginia,4996.297993259999,-10442.323660759994,1/27/20,0,8535519.0,0,0.0,
349,Washington,1842.11767038,-4708.049596200001,1/27/20,1,7614893.0,0,0.013132160885254724,0.0
350,West Virginia,2134.78395387,-4433.959998229999,1/27/20,0,1792147.0,0,0.0,
351,Wisconsin,3196.450331630001,-6465.454558629999,1/27/20,0,5822434.0,0,0.0,
352,Wyoming,990.9983666200001,-2464.5245707,1/27/20,0,578759.0,0,0.0,
353,US,,,1/27/20,5,339573798.0,0,0.0014724339832603928,0.0
354,Alabama,2203.24678369,-5809.578199250002,1/28/20,0,4903185.0,0,0.0,
355,Alaska,1747.1777653900003,-4293.070291,1/28/20,0,731545.0,0,0.0,
356,American Samoa,-14.270999999999999,-170.132,1/28/20,0,55641.0,0,0.0,
357,Arizona,505.13855463,-1671.9484819,1/28/20,1,7278717.0,0,0.013738684990775159,0.0
358,Arkansas,2618.39170427,-6932.548370129999,1/28/20,0,3017804.0,0,0.0,
359,California,2194.94977547,-7002.258461499999,1/28/20,2,39512223.0,0,0.005061724823733659,0.0
360,Colorado,2491.870365929999,-6751.119357399998,1/28/20,0,5758736.0,0,0.0,
361,Connecticut,332.90944112,-581.25463743,1/28/20,0,3565287.0,0,0.0,
362,Delaware,117.32783047000001,-226.59971236999996,1/28/20,0,973764.0,0,0.0,
364,District of Columbia,38.90417773,-77.01655992,1/28/20,0,705749.0,0,0.0,
365,Florida,1939.0305769000004,-5540.949841920001,1/28/20,0,21477737.0,0,0.0,
366,Georgia,5216.5566110300015,-13288.811358250005,1/28/20,0,10617423.0,0,0.0,
368,Guam,13.4443,144.7937,1/28/20,0,164229.0,0,0.0,
369,Hawaii,105.14141503,-786.6161824,1/28/20,0,1415872.0,0,0.0,
370,Idaho,1947.5896553700004,-5036.245496399999,1/28/20,0,1787065.0,0,0.0,
371,Illinois,4064.04900553,-9096.1896671,1/28/20,1,12671821.0,0,0.007891525614195465,0.0
372,Indiana,3665.036491239999,-7932.1082973199955,1/28/20,0,6732219.0,0,0.0,
373,Iowa,4160.9610923300015,-9253.08642292,1/28/20,0,3155070.0,0,0.0,
374,Kansas,4040.9647841699993,-10298.87791087,1/28/20,0,2913314.0,0,0.0,
375,Kentucky,4514.657262000001,-10223.986874159998,1/28/20,0,4467673.0,0,0.0,
376,Louisiana,1989.9153525399995,-5876.747945990001,1/28/20,0,4648794.0,0,0.0,
377,Maine,715.0030145,-1112.38029805,1/28/20,0,1344212.0,0,0.0,
378,Maryland,936.35809657,-1840.2112226099998,1/28/20,0,6045680.0,0,0.0,
379,Massachusetts,630.9941489099999,-1071.27703141,1/28/20,0,6892503.0,0,0.0,
380,Michigan,3655.6204674499986,-7070.080729440003,1/28/20,0,9986857.0,0,0.0,
381,Minnesota,3963.0251292199996,-8215.492913339998,1/28/20,0,5639632.0,0,0.0,
382,Mississippi,2689.00357846,-7350.949515640001,1/28/20,0,2976149.0,0,0.0,
383,Missouri,4460.9847262700005,-10729.940478620003,1/28/20,0,6626371.0,0,0.0,
384,Montana,2630.5827033899996,-6143.222113400001,1/28/20,0,1068778.0,0,0.0,
385,Nebraska,3842.9269300899973,-9210.62813682,1/28/20,0,1934408.0,0,0.0,
386,Nevada,667.3519446600001,-1998.5878900999996,1/28/20,0,3080156.0,0,0.0,
387,New Hampshire,434.78972876,-715.77656705,1/28/20,0,1359711.0,0,0.0,
388,New Jersey,846.0152591300001,-1567.07144401,1/28/20,0,8882190.0,0,0.0,
389,New Mexico,1140.1288462999999,-3494.2745445,1/28/20,0,2096829.0,0,0.0,
390,New York,2637.7373826599996,-4679.39936508,1/28/20,0,26161672.0,0,0.0,
391,North Carolina,3562.420971000001,-7950.109873960003,1/28/20,0,10488084.0,0,0.0,
392,North Dakota,2511.8558565800004,-5313.217852090001,1/28/20,0,762062.0,0,0.0,
393,Northern Mariana Islands,15.0979,145.6739,1/28/20,0,55144.0,0,0.0,
394,Ohio,3547.3389435400018,-7289.51590458,1/28/20,0,11689100.0,0,0.0,
395,Oklahoma,2733.6474108,-7488.35776672,1/28/20,0,3956971.0,0,0.0,
396,Oregon,1601.7264242899996,-4373.1691055,1/28/20,0,4217737.0,0,0.0,
397,Pennsylvania,2734.8112497699994,-5200.22629518,1/28/20,0,12801989.0,0,0.0,
398,Puerto Rico,1422.70343,-5179.780198999999,1/28/20,0,3754939.0,0,0.0,
399,Rhode Island,208.27571053,-357.32052549,1/28/20,0,1059361.0,0,0.0,
400,South Carolina,1562.0437180300005,-3725.2363858399995,1/28/20,0,5148714.0,0,0.0,
401,South Dakota,2921.9978651999995,-6554.50198811,1/28/20,0,884659.0,0,0.0,
402,Tennessee,3409.0847101599993,-8180.328683919998,1/28/20,0,6829174.0,0,0.0,
403,Texas,8041.803434339999,-25057.879425249983,1/28/20,0,28995881.0,0,0.0,
404,Utah,1388.55098628,-3904.519943400001,1/28/20,0,3205958.0,0,0.0,
405,Vermont,618.2329411800001,-1017.58132988,1/28/20,0,623989.0,0,0.0,
406,Virgin Islands,18.3358,-64.8963,1/28/20,0,107268.0,0,0.0,
407,Virginia,4996.297993259999,-10442.323660759994,1/28/20,0,8535519.0,0,0.0,
408,Washington,1842.11767038,-4708.049596200001,1/28/20,1,7614893.0,0,0.013132160885254724,0.0
409,West Virginia,2134.78395387,-4433.959998229999,1/28/20,0,1792147.0,0,0.0,
410,Wisconsin,3196.450331630001,-6465.454558629999,1/28/20,0,5822434.0,0,0.0,
411,Wyoming,990.9983666200001,-2464.5245707,1/28/20,0,578759.0,0,0.0,
412,US,,,1/28/20,5,339573798.0,0,0.0014724339832603928,0.0
413,Alabama,2203.24678369,-5809.578199250002,1/29/20,0,4903185.0,0,0.0,
414,Alaska,1747.1777653900003,-4293.070291,1/29/20,0,731545.0,0,0.0,
415,American Samoa,-14.270999999999999,-170.132,1/29/20,0,55641.0,0,0.0,
416,Arizona,505.13855463,-1671.9484819,1/29/20,1,7278717.0,0,0.013738684990775159,0.0
417,Arkansas,2618.39170427,-6932.548370129999,1/29/20,0,3017804.0,0,0.0,
418,California,2194.94977547,-7002.258461499999,1/29/20,2,39512223.0,0,0.005061724823733659,0.0
419,Colorado,2491.870365929999,-6751.119357399998,1/29/20,0,5758736.0,0,0.0,
420,Connecticut,332.90944112,-581.25463743,1/29/20,0,3565287.0,0,0.0,
421,Delaware,117.32783047000001,-226.59971236999996,1/29/20,0,973764.0,0,0.0,
423,District of Columbia,38.90417773,-77.01655992,1/29/20,0,705749.0,0,0.0,
424,Florida,1939.0305769000004,-5540.949841920001,1/29/20,0,21477737.0,0,0.0,
425,Georgia,5216.5566110300015,-13288.811358250005,1/29/20,0,10617423.0,0,0.0,
427,Guam,13.4443,144.7937,1/29/20,0,164229.0,0,0.0,
428,Hawaii,105.14141503,-786.6161824,1/29/20,0,1415872.0,0,0.0,
429,Idaho,1947.5896553700004,-5036.245496399999,1/29/20,0,1787065.0,0,0.0,
430,Illinois,4064.04900553,-9096.1896671,1/29/20,1,12671821.0,0,0.007891525614195465,0.0
431,Indiana,3665.036491239999,-7932.1082973199955,1/29/20,0,6732219.0,0,0.0,
432,Iowa,4160.9610923300015,-9253.08642292,1/29/20,0,3155070.0,0,0.0,
433,Kansas,4040.9647841699993,-10298.87791087,1/29/20,0,2913314.0,0,0.0,
434,Kentucky,4514.657262000001,-10223.986874159998,1/29/20,0,4467673.0,0,0.0,
435,Louisiana,1989.9153525399995,-5876.747945990001,1/29/20,0,4648794.0,0,0.0,
436,Maine,715.0030145,-1112.38029805,1/29/20,0,1344212.0,0,0.0,
437,Maryland,936.35809657,-1840.2112226099998,1/29/20,0,6045680.0,0,0.0,
438,Massachusetts,630.9941489099999,-1071.27703141,1/29/20,0,6892503.0,0,0.0,
439,Michigan,3655.6204674499986,-7070.080729440003,1/29/20,0,9986857.0,0,0.0,
440,Minnesota,3963.0251292199996,-8215.492913339998,1/29/20,0,5639632.0,0,0.0,
441,Mississippi,2689.00357846,-7350.949515640001,1/29/20,0,2976149.0,0,0.0,
442,Missouri,4460.9847262700005,-10729.940478620003,1/29/20,0,6626371.0,0,0.0,
443,Montana,2630.5827033899996,-6143.222113400001,1/29/20,0,1068778.0,0,0.0,
444,Nebraska,3842.9269300899973,-9210.62813682,1/29/20,0,1934408.0,0,0.0,
445,Nevada,667.3519446600001,-1998.5878900999996,1/29/20,0,3080156.0,0,0.0,
446,New Hampshire,434.78972876,-715.77656705,1/29/20,0,1359711.0,0,0.0,
447,New Jersey,846.0152591300001,-1567.07144401,1/29/20,0,8882190.0,0,0.0,
448,New Mexico,1140.1288462999999,-3494.2745445,1/29/20,0,2096829.0,0,0.0,
449,New York,2637.7373826599996,-4679.39936508,1/29/20,0,26161672.0,0,0.0,
450,North Carolina,3562.420971000001,-7950.109873960003,1/29/20,0,10488084.0,0,0.0,
451,North Dakota,2511.8558565800004,-5313.217852090001,1/29/20,0,762062.0,0,0.0,
452,Northern Mariana Islands,15.0979,145.6739,1/29/20,0,55144.0,0,0.0,
453,Ohio,3547.3389435400018,-7289.51590458,1/29/20,0,11689100.0,0,0.0,
454,Oklahoma,2733.6474108,-7488.35776672,1/29/20,0,3956971.0,0,0.0,
455,Oregon,1601.7264242899996,-4373.1691055,1/29/20,0,4217737.0,0,0.0,
456,Pennsylvania,2734.8112497699994,-5200.22629518,1/29/20,0,12801989.0,0,0.0,
457,Puerto Rico,1422.70343,-5179.780198999999,1/29/20,0,3754939.0,0,0.0,
458,Rhode Island,208.27571053,-357.32052549,1/29/20,0,1059361.0,0,0.0,
459,South Carolina,1562.0437180300005,-3725.2363858399995,1/29/20,0,5148714.0,0,0.0,
460,South Dakota,2921.9978651999995,-6554.50198811,1/29/20,0,884659.0,0,0.0,
461,Tennessee,3409.0847101599993,-8180.328683919998,1/29/20,0,6829174.0,0,0.0,
462,Texas,8041.803434339999,-25057.879425249983,1/29/20,0,28995881.0,0,0.0,
463,Utah,1388.55098628,-3904.519943400001,1/29/20,0,3205958.0,0,0.0,
464,Vermont,618.2329411800001,-1017.58132988,1/29/20,0,623989.0,0,0.0,
465,Virgin Islands,18.3358,-64.8963,1/29/20,0,107268.0,0,0.0,
466,Virginia,4996.297993259999,-10442.323660759994,1/29/20,0,8535519.0,0,0.0,
467,Washington,1842.11767038,-4708.049596200001,1/29/20,1,7614893.0,0,0.013132160885254724,0.0
468,West Virginia,2134.78395387,-4433.959998229999,1/29/20,0,1792147.0,0,0.0,
469,Wisconsin,3196.450331630001,-6465.454558629999,1/29/20,0,5822434.0,0,0.0,
470,Wyoming,990.9983666200001,-2464.5245707,1/29/20,0,578759.0,0,0.0,
471,US,,,1/29/20,5,339573798.0,0,0.0014724339832603928,0.0
472,Alabama,2203.24678369,-5809.578199250002,1/30/20,0,4903185.0,0,0.0,
473,Alaska,1747.1777653900003,-4293.070291,1/30/20,0,731545.0,0,0.0,
474,American Samoa,-14.270999999999999,-170.132,1/30/20,0,55641.0,0,0.0,
475,Arizona,505.13855463,-1671.9484819,1/30/20,1,7278717.0,0,0.013738684990775159,0.0
476,Arkansas,2618.39170427,-6932.548370129999,1/30/20,0,3017804.0,0,0.0,
477,California,2194.94977547,-7002.258461499999,1/30/20,2,39512223.0,0,0.005061724823733659,0.0
478,Colorado,2491.870365929999,-6751.119357399998,1/30/20,0,5758736.0,0,0.0,
479,Connecticut,332.90944112,-581.25463743,1/30/20,0,3565287.0,0,0.0,
480,Delaware,117.32783047000001,-226.59971236999996,1/30/20,0,973764.0,0,0.0,
482,District of Columbia,38.90417773,-77.01655992,1/30/20,0,705749.0,0,0.0,
483,Florida,1939.0305769000004,-5540.949841920001,1/30/20,0,21477737.0,0,0.0,
484,Georgia,5216.5566110300015,-13288.811358250005,1/30/20,0,10617423.0,0,0.0,
486,Guam,13.4443,144.7937,1/30/20,0,164229.0,0,0.0,
487,Hawaii,105.14141503,-786.6161824,1/30/20,0,1415872.0,0,0.0,
488,Idaho,1947.5896553700004,-5036.245496399999,1/30/20,0,1787065.0,0,0.0,
489,Illinois,4064.04900553,-9096.1896671,1/30/20,1,12671821.0,0,0.007891525614195465,0.0
490,Indiana,3665.036491239999,-7932.1082973199955,1/30/20,0,6732219.0,0,0.0,
491,Iowa,4160.9610923300015,-9253.08642292,1/30/20,0,3155070.0,0,0.0,
492,Kansas,4040.9647841699993,-10298.87791087,1/30/20,0,2913314.0,0,0.0,
493,Kentucky,4514.657262000001,-10223.986874159998,1/30/20,0,4467673.0,0,0.0,
494,Louisiana,1989.9153525399995,-5876.747945990001,1/30/20,0,4648794.0,0,0.0,
495,Maine,715.0030145,-1112.38029805,1/30/20,0,1344212.0,0,0.0,
496,Maryland,936.35809657,-1840.2112226099998,1/30/20,0,6045680.0,0,0.0,
497,Massachusetts,630.9941489099999,-1071.27703141,1/30/20,0,6892503.0,0,0.0,
498,Michigan,3655.6204674499986,-7070.080729440003,1/30/20,0,9986857.0,0,0.0,
499,Minnesota,3963.0251292199996,-8215.492913339998,1/30/20,0,5639632.0,0,0.0,
500,Mississippi,2689.00357846,-7350.949515640001,1/30/20,0,2976149.0,0,0.0,
501,Missouri,4460.9847262700005,-10729.940478620003,1/30/20,0,6626371.0,0,0.0,
502,Montana,2630.5827033899996,-6143.222113400001,1/30/20,0,1068778.0,0,0.0,
503,Nebraska,3842.9269300899973,-9210.62813682,1/30/20,0,1934408.0,0,0.0,
504,Nevada,667.3519446600001,-1998.5878900999996,1/30/20,0,3080156.0,0,0.0,
505,New Hampshire,434.78972876,-715.77656705,1/30/20,0,1359711.0,0,0.0,
506,New Jersey,846.0152591300001,-1567.07144401,1/30/20,0,8882190.0,0,0.0,
507,New Mexico,1140.1288462999999,-3494.2745445,1/30/20,0,2096829.0,0,0.0,
508,New York,2637.7373826599996,-4679.39936508,1/30/20,0,26161672.0,0,0.0,
509,North Carolina,3562.420971000001,-7950.109873960003,1/30/20,0,10488084.0,0,0.0,
510,North Dakota,2511.8558565800004,-5313.217852090001,1/30/20,0,762062.0,0,0.0,
511,Northern Mariana Islands,15.0979,145.6739,1/30/20,0,55144.0,0,0.0,
512,Ohio,3547.3389435400018,-7289.51590458,1/30/20,0,11689100.0,0,0.0,
513,Oklahoma,2733.6474108,-7488.35776672,1/30/20,0,3956971.0,0,0.0,
514,Oregon,1601.7264242899996,-4373.1691055,1/30/20,0,4217737.0,0,0.0,
515,Pennsylvania,2734.8112497699994,-5200.22629518,1/30/20,0,12801989.0,0,0.0,
516,Puerto Rico,1422.70343,-5179.780198999999,1/30/20,0,3754939.0,0,0.0,
517,Rhode Island,208.27571053,-357.32052549,1/30/20,0,1059361.0,0,0.0,
518,South Carolina,1562.0437180300005,-3725.2363858399995,1/30/20,0,5148714.0,0,0.0,
519,South Dakota,2921.9978651999995,-6554.50198811,1/30/20,0,884659.0,0,0.0,
520,Tennessee,3409.0847101599993,-8180.328683919998,1/30/20,0,6829174.0,0,0.0,
521,Texas,8041.803434339999,-25057.879425249983,1/30/20,0,28995881.0,0,0.0,
522,Utah,1388.55098628,-3904.519943400001,1/30/20,0,3205958.0,0,0.0,
523,Vermont,618.2329411800001,-1017.58132988,1/30/20,0,623989.0,0,0.0,
524,Virgin Islands,18.3358,-64.8963,1/30/20,0,107268.0,0,0.0,
525,Virginia,4996.297993259999,-10442.323660759994,1/30/20,0,8535519.0,0,0.0,
526,Washington,1842.11767038,-4708.049596200001,1/30/20,1,7614893.0,0,0.013132160885254724,0.0
527,West Virginia,2134.78395387,-4433.959998229999,1/30/20,0,1792147.0,0,0.0,
528,Wisconsin,3196.450331630001,-6465.454558629999,1/30/20,0,5822434.0,0,0.0,
529,Wyoming,990.9983666200001,-2464.5245707,1/30/20,0,578759.0,0,0.0,
530,US,,,1/30/20,5,339573798.0,0,0.0014724339832603928,0.0
531,Alabama,2203.24678369,-5809.578199250002,1/31/20,0,4903185.0,0,0.0,
532,Alaska,1747.1777653900003,-4293.070291,1/31/20,0,731545.0,0,0.0,
533,American Samoa,-14.270999999999999,-170.132,1/31/20,0,55641.0,0,0.0,
534,Arizona,505.13855463,-1671.9484819,1/31/20,1,7278717.0,0,0.013738684990775159,0.0
535,Arkansas,2618.39170427,-6932.548370129999,1/31/20,0,3017804.0,0,0.0,
536,California,2194.94977547,-7002.258461499999,1/31/20,3,39512223.0,0,0.0075925872356004875,0.0
537,Colorado,2491.870365929999,-6751.119357399998,1/31/20,0,5758736.0,0,0.0,
538,Connecticut,332.90944112,-581.25463743,1/31/20,0,3565287.0,0,0.0,
539,Delaware,117.32783047000001,-226.59971236999996,1/31/20,0,973764.0,0,0.0,
541,District of Columbia,38.90417773,-77.01655992,1/31/20,0,705749.0,0,0.0,
542,Florida,1939.0305769000004,-5540.949841920001,1/31/20,0,21477737.0,0,0.0,
543,Georgia,5216.5566110300015,-13288.811358250005,1/31/20,0,10617423.0,0,0.0,
545,Guam,13.4443,144.7937,1/31/20,0,164229.0,0,0.0,
546,Hawaii,105.14141503,-786.6161824,1/31/20,0,1415872.0,0,0.0,
547,Idaho,1947.5896553700004,-5036.245496399999,1/31/20,0,1787065.0,0,0.0,
548,Illinois,4064.04900553,-9096.1896671,1/31/20,2,12671821.0,0,0.01578305122839093,0.0
549,Indiana,3665.036491239999,-7932.1082973199955,1/31/20,0,6732219.0,0,0.0,
550,Iowa,4160.9610923300015,-9253.08642292,1/31/20,0,3155070.0,0,0.0,
551,Kansas,4040.9647841699993,-10298.87791087,1/31/20,0,2913314.0,0,0.0,
552,Kentucky,4514.657262000001,-10223.986874159998,1/31/20,0,4467673.0,0,0.0,
553,Louisiana,1989.9153525399995,-5876.747945990001,1/31/20,0,4648794.0,0,0.0,
554,Maine,715.0030145,-1112.38029805,1/31/20,0,1344212.0,0,0.0,
555,Maryland,936.35809657,-1840.2112226099998,1/31/20,0,6045680.0,0,0.0,
556,Massachusetts,630.9941489099999,-1071.27703141,1/31/20,0,6892503.0,0,0.0,
557,Michigan,3655.6204674499986,-7070.080729440003,1/31/20,0,9986857.0,0,0.0,
558,Minnesota,3963.0251292199996,-8215.492913339998,1/31/20,0,5639632.0,0,0.0,
559,Mississippi,2689.00357846,-7350.949515640001,1/31/20,0,2976149.0,0,0.0,
560,Missouri,4460.9847262700005,-10729.940478620003,1/31/20,0,6626371.0,0,0.0,
561,Montana,2630.5827033899996,-6143.222113400001,1/31/20,0,1068778.0,0,0.0,
562,Nebraska,3842.9269300899973,-9210.62813682,1/31/20,0,1934408.0,0,0.0,
563,Nevada,667.3519446600001,-1998.5878900999996,1/31/20,0,3080156.0,0,0.0,
564,New Hampshire,434.78972876,-715.77656705,1/31/20,0,1359711.0,0,0.0,
565,New Jersey,846.0152591300001,-1567.07144401,1/31/20,0,8882190.0,0,0.0,
566,New Mexico,1140.1288462999999,-3494.2745445,1/31/20,0,2096829.0,0,0.0,
567,New York,2637.7373826599996,-4679.39936508,1/31/20,0,26161672.0,0,0.0,
568,North Carolina,3562.420971000001,-7950.109873960003,1/31/20,0,10488084.0,0,0.0,
569,North Dakota,2511.8558565800004,-5313.217852090001,1/31/20,0,762062.0,0,0.0,
570,Northern Mariana Islands,15.0979,145.6739,1/31/20,0,55144.0,0,0.0,
571,Ohio,3547.3389435400018,-7289.51590458,1/31/20,0,11689100.0,0,0.0,
572,Oklahoma,2733.6474108,-7488.35776672,1/31/20,0,3956971.0,0,0.0,
573,Oregon,1601.7264242899996,-4373.1691055,1/31/20,0,4217737.0,0,0.0,
574,Pennsylvania,2734.8112497699994,-5200.22629518,1/31/20,0,12801989.0,0,0.0,
575,Puerto Rico,1422.70343,-5179.780198999999,1/31/20,0,3754939.0,0,0.0,
576,Rhode Island,208.27571053,-357.32052549,1/31/20,0,1059361.0,0,0.0,
577,South Carolina,1562.0437180300005,-3725.2363858399995,1/31/20,0,5148714.0,0,0.0,
578,South Dakota,2921.9978651999995,-6554.50198811,1/31/20,0,884659.0,0,0.0,
579,Tennessee,3409.0847101599993,-8180.328683919998,1/31/20,0,6829174.0,0,0.0,
580,Texas,8041.803434339999,-25057.879425249983,1/31/20,0,28995881.0,0,0.0,
581,Utah,1388.55098628,-3904.519943400001,1/31/20,0,3205958.0,0,0.0,
582,Vermont,618.2329411800001,-1017.58132988,1/31/20,0,623989.0,0,0.0,
583,Virgin Islands,18.3358,-64.8963,1/31/20,0,107268.0,0,0.0,
584,Virginia,4996.297993259999,-10442.323660759994,1/31/20,0,8535519.0,0,0.0,
585,Washington,1842.11767038,-4708.049596200001,1/31/20,1,7614893.0,0,0.013132160885254724,0.0
586,West Virginia,2134.78395387,-4433.959998229999,1/31/20,0,1792147.0,0,0.0,
587,Wisconsin,3196.450331630001,-6465.454558629999,1/31/20,0,5822434.0,0,0.0,
588,Wyoming,990.9983666200001,-2464.5245707,1/31/20,0,578759.0,0,0.0,
589,US,,,1/31/20,7,339573798.0,0,0.00206140757656455,0.0
590,Alabama,2203.24678369,-5809.578199250002,2/1/20,0,4903185.0,0,0.0,
591,Alaska,1747.1777653900003,-4293.070291,2/1/20,0,731545.0,0,0.0,
592,American Samoa,-14.270999999999999,-170.132,2/1/20,0,55641.0,0,0.0,
593,Arizona,505.13855463,-1671.9484819,2/1/20,1,7278717.0,0,0.013738684990775159,0.0
594,Arkansas,2618.39170427,-6932.548370129999,2/1/20,0,3017804.0,0,0.0,
595,California,2194.94977547,-7002.258461499999,2/1/20,3,39512223.0,0,0.0075925872356004875,0.0
596,Colorado,2491.870365929999,-6751.119357399998,2/1/20,0,5758736.0,0,0.0,
597,Connecticut,332.90944112,-581.25463743,2/1/20,0,3565287.0,0,0.0,
598,Delaware,117.32783047000001,-226.59971236999996,2/1/20,0,973764.0,0,0.0,
600,District of Columbia,38.90417773,-77.01655992,2/1/20,0,705749.0,0,0.0,
601,Florida,1939.0305769000004,-5540.949841920001,2/1/20,0,21477737.0,0,0.0,
602,Georgia,5216.5566110300015,-13288.811358250005,2/1/20,0,10617423.0,0,0.0,
604,Guam,13.4443,144.7937,2/1/20,0,164229.0,0,0.0,
605,Hawaii,105.14141503,-786.6161824,2/1/20,0,1415872.0,0,0.0,
606,Idaho,1947.5896553700004,-5036.245496399999,2/1/20,0,1787065.0,0,0.0,
607,Illinois,4064.04900553,-9096.1896671,2/1/20,2,12671821.0,0,0.01578305122839093,0.0
608,Indiana,3665.036491239999,-7932.1082973199955,2/1/20,0,6732219.0,0,0.0,
609,Iowa,4160.9610923300015,-9253.08642292,2/1/20,0,3155070.0,0,0.0,
610,Kansas,4040.9647841699993,-10298.87791087,2/1/20,0,2913314.0,0,0.0,
611,Kentucky,4514.657262000001,-10223.986874159998,2/1/20,0,4467673.0,0,0.0,
612,Louisiana,1989.9153525399995,-5876.747945990001,2/1/20,0,4648794.0,0,0.0,
613,Maine,715.0030145,-1112.38029805,2/1/20,0,1344212.0,0,0.0,
614,Maryland,936.35809657,-1840.2112226099998,2/1/20,0,6045680.0,0,0.0,
615,Massachusetts,630.9941489099999,-1071.27703141,2/1/20,1,6892503.0,0,0.014508517442792551,0.0
616,Michigan,3655.6204674499986,-7070.080729440003,2/1/20,0,9986857.0,0,0.0,
617,Minnesota,3963.0251292199996,-8215.492913339998,2/1/20,0,5639632.0,0,0.0,
618,Mississippi,2689.00357846,-7350.949515640001,2/1/20,0,2976149.0,0,0.0,
619,Missouri,4460.9847262700005,-10729.940478620003,2/1/20,0,6626371.0,0,0.0,
620,Montana,2630.5827033899996,-6143.222113400001,2/1/20,0,1068778.0,0,0.0,
621,Nebraska,3842.9269300899973,-9210.62813682,2/1/20,0,1934408.0,0,0.0,
622,Nevada,667.3519446600001,-1998.5878900999996,2/1/20,0,3080156.0,0,0.0,
623,New Hampshire,434.78972876,-715.77656705,2/1/20,0,1359711.0,0,0.0,
624,New Jersey,846.0152591300001,-1567.07144401,2/1/20,0,8882190.0,0,0.0,
